        1000   245.971900000000     
        2000   244.337000000000     
        3000   244.194400000000     
        4000   244.521000000000     
        5000   244.275600000000     
        6000   244.502700000000     
        7000   244.760600000000     
        8000   244.109300000000     
        9000   243.996400000000     
       10000   244.329600000000     
       11000   244.274800000000     
       12000   244.131900000000     
       13000   244.266800000000     
       14000   244.509400000000     
       15000   244.260300000000     
       16000   244.074700000000     
       17000   244.158100000000     
       18000   244.278600000000     
       19000   244.456400000000     
       20000   244.003700000000     
       21000   244.154100000000     
       22000   244.364800000000     
       23000   244.149800000000     
       24000   244.316400000000     
       25000   244.326800000000     
       26000   244.227300000000     
       27000   244.191100000000     
       28000   244.127200000000     
       29000   244.235400000000     
       30000   244.197900000000     
       31000   244.011500000000     
       32000   244.242400000000     
       33000   243.916800000000     
       34000   244.162300000000     
       35000   244.587700000000     
       36000   244.302300000000     
       37000   243.947500000000     
       38000   243.926900000000     
       39000   243.862900000000     
       40000   244.368500000000     
       41000   243.955800000000     
       42000   243.933200000000     
       43000   244.019100000000     
       44000   244.054900000000     
       45000   244.285300000000     
       46000   243.653100000000     
       47000   243.993900000000     
       48000   243.908700000000     
       49000   243.878300000000     
       50000   244.273600000000     
       51000   244.045700000000     
       52000   243.914700000000     
       53000   244.154300000000     
       54000   244.313600000000     
       55000   244.133300000000     
       56000   244.047600000000     
       57000   244.137200000000     
       58000   244.184100000000     
       59000   244.213400000000     
       60000   244.022600000000     
       61000   244.148500000000     
       62000   244.128200000000     
       63000   244.209900000000     
       64000   244.081000000000     
       65000   244.144700000000     
       66000   244.437300000000     
       67000   244.134200000000     
       68000   244.041900000000     
       69000   244.428100000000     
       70000   244.274400000000     
       71000   244.600700000000     
       72000   244.163500000000     
       73000   244.024600000000     
       74000   244.424300000000     
       75000   244.127600000000     
       76000   244.426200000000     
       77000   244.388500000000     
       78000   244.312400000000     
       79000   243.893300000000     
       80000   244.172600000000     
       81000   244.233600000000     
       82000   244.571300000000     
       83000   244.286000000000     
       84000   244.411000000000     
       85000   244.289900000000     
       86000   244.041900000000     
