        1000   9336.57300000000     
        2000   8982.52200000000     
        3000   9056.88700000000     
        4000   9073.41300000000     
        5000   9042.40600000000     
        6000   9025.39900000000     
        7000   9015.62400000000     
        8000   8990.01000000000     
        9000   9009.13400000000     
       10000   9019.89100000000     
       11000   9048.45700000000     
       12000   8982.76500000000     
       13000   9053.48000000000     
       14000   8981.30600000000     
       15000   8994.74300000000     
       16000   9052.26300000000     
       17000   8974.04300000000     
       18000   8993.58800000000     
       19000   8998.34900000000     
       20000   8935.26800000000     
       21000   8981.87900000000     
       22000   8978.84900000000     
       23000   9034.31500000000     
       24000   9021.04600000000     
       25000   8954.54700000000     
       26000   9020.33200000000     
       27000   8969.51900000000     
       28000   9012.33100000000     
       29000   8961.84200000000     
       30000   8941.57800000000     
       31000   9002.06400000000     
       32000   8892.70000000000     
       33000   8998.47100000000     
       34000   8967.12200000000     
       35000   9041.00600000000     
       36000   8927.01300000000     
       37000   9015.91500000000     
       38000   9022.28500000000     
       39000   8968.83200000000     
       40000   8907.39600000000     
       41000   8969.87600000000     
       42000   9016.83900000000     
       43000   9042.40400000000     
       44000   9015.39500000000     
       45000   8973.38400000000     
       46000   9016.42400000000     
       47000   8985.71700000000     
       48000   9003.01500000000     
       49000   9032.44000000000     
       50000   9068.51000000000     
       51000   8991.67500000000     
       52000   9013.31000000000     
       53000   9008.37500000000     
       54000   9021.42200000000     
       55000   8984.06300000000     
       56000   8996.70400000000     
       57000   8956.16900000000     
       58000   8995.59200000000     
       59000   8990.62600000000     
       60000   8940.50600000000     
       61000   8970.61100000000     
       62000   9060.33100000000     
       63000   9004.94000000000     
       64000   8998.58500000000     
       65000   8974.59700000000     
       66000   8896.25500000000     
       67000   9026.58400000000     
       68000   9026.68200000000     
       69000   9027.02500000000     
       70000   8946.90900000000     
       71000   8975.83400000000     
       72000   9021.63900000000     
       73000   9033.08000000000     
       74000   8955.82300000000     
       75000   9034.47600000000     
       76000   9035.73600000000     
       77000   9027.27700000000     
       78000   9055.00700000000     
       79000   9069.58300000000     
       80000   8950.02200000000     
       81000   8992.56100000000     
       82000   9099.40300000000     
       83000   9040.39300000000     
       84000   9013.71100000000     
       85000   8985.93200000000     
       86000   9016.49100000000     
       87000   8980.45800000000     
       88000   9032.41200000000     
       89000   9030.46600000000     
       90000   8992.09400000000     
       91000   9039.37200000000     
       92000   9047.51900000000     
       93000   9109.05100000000     
       94000   9074.17200000000     
       95000   9090.36200000000     
       96000   9053.93100000000     
       97000   9093.64100000000     
       98000   9030.98200000000     
       99000   8981.04400000000     
      100000   9054.84100000000     
      101000   9159.20200000000     
      102000   9232.07100000000     
      103000   9281.14500000000     
      104000   9318.71500000000     
      105000   9334.88800000000     
      106000   9357.64400000000     
      107000   9359.01700000000     
      108000   9362.56000000000     
      109000   9374.14000000000     
      110000   9377.95300000000     
      111000   9371.11300000000     
      112000   9362.99000000000     
      113000   9371.16600000000     
      114000   9367.53700000000     
      115000   9370.65400000000     
      116000   9375.61100000000     
      117000   9374.46900000000     
      118000   9383.02200000000     
      119000   9373.43400000000     
      120000   9371.52000000000     
      121000   9369.35200000000     
      122000   9374.33000000000     
      123000   9374.90900000000     
      124000   9372.73400000000     
      125000   9389.91700000000     
      126000   9376.65200000000     
      127000   9371.35800000000     
      128000   9365.76200000000     
      129000   9367.52800000000     
      130000   9379.29300000000     
      131000   9376.73100000000     
      132000   9378.52000000000     
      133000   9380.39200000000     
      134000   9372.01000000000     
      135000   9374.29400000000     
      136000   9371.74300000000     
      137000   9369.54100000000     
      138000   9377.36700000000     
      139000   9388.57900000000     
      140000   9384.46800000000     
      141000   9382.24600000000     
      142000   9379.09600000000     
      143000   9377.49800000000     
      144000   9379.49100000000     
      145000   9389.14000000000     
      146000   9378.00400000000     
      147000   9378.11700000000     
      148000   9377.74800000000     
      149000   9384.63700000000     
      150000   9379.70100000000     
      151000   9378.37300000000     
      152000   9379.34200000000     
      153000   9391.04000000000     
      154000   9389.79300000000     
      155000   9383.85200000000     
